league,method,time_index,regulation_fraction,bin_id,n_games,mean_forecast,observed_rate,gap,bin_lower,bin_upper
nfl,locf,6,0.30000000000000004,10,185,0.9136632432432427,0.9351351351351351,0.02147189189189188,0.8646,0.991
nfl,locf,7,0.35000000000000003,10,186,0.9274698924731184,0.9354838709677419,0.008013978494623649,0.8801,0.994
nfl,locf,8,0.4,10,185,0.9370605405405407,0.9621621621621622,0.025101621621621634,0.8821,0.995
nfl,locf,9,0.45,10,185,0.9464205405405405,0.9675675675675676,0.02114702702702703,0.903,0.996
nfl,locf,11,0.55,10,185,0.9749735135135139,0.9837837837837838,0.008810270270270282,0.9464,0.999
nfl,locf,12,0.6000000000000001,10,185,0.9812583783783784,0.9945945945945946,0.013336216216216223,0.9599,0.999
nfl,locf,14,0.7000000000000001,10,185,0.99225027027027,1,0.007749729729729729,0.9781,0.999
nfl,locf,15,0.75,10,185,0.9960243243243238,0.9891891891891892,-0.006835135135135147,0.9861,0.999
nfl,locf,16,0.8,10,185,0.9977594594594583,1,0.0022405405405405416,0.9919,0.999
nfl,locf,17,0.8500000000000001,10,186,0.9988747311827934,1,0.0011252688172043019,0.9979,0.999
nfl,locf,18,0.9,9,370,0.9968691891891922,1,0.0031308108108108086,0.9846,0.999
nfl,linear,2,0.1,4,185,0.47278734453795734,0.4594594594594595,-0.013327885078498046,0.44241935483870964,0.5052717948717949
nfl,linear,3,0.15000000000000002,2,185,0.31654088677974895,0.2594594594594595,-0.05708142732028963,0.2696363636363637,0.3608692307692308
nfl,linear,4,0.2,3,185,0.38247066394754137,0.40540540540540543,0.022934741457863714,0.3399923076923077,0.4233
nfl,linear,5,0.25,2,185,0.2840870270270271,0.2756756756756757,-0.008411351351351366,0.23319999999999996,0.33000000000000007
nfl,linear,6,0.30000000000000004,2,185,0.27204595460446157,0.2594594594594595,-0.012586495145002033,0.21719148936170216,0.31509375
nfl,linear,8,0.4,4,185,0.43462656045029346,0.3567567567567568,-0.07786980369353666,0.3927368421052631,0.4779790697674417
nfl,linear,9,0.45,4,185,0.4251661448935016,0.372972972972973,-0.05219317192052827,0.3788235294117647,0.4686
nfl,linear,12,0.6000000000000001,2,185,0.1346183191808532,0.11351351351351352,-0.021104805667339657,0.0759484848484847,0.19486190476190487
nfl,linear,14,0.7000000000000001,2,185,0.08887688455813231,0.06486486486486487,-0.024012019693267373,0.044782499999999996,0.1441914893617007
nfl,linear,16,0.8,2,185,0.055525604405099016,0.03783783783783784,-0.017687766567261166,0.021881395348837207,0.09724358974358976
nfl,linear,18,0.9,2,185,0.016331223971324315,0.016216216216216217,-1.1500775510810143e-4,0.0020909090909090873,0.03761707317073161
nfl,locf,3,0.15000000000000002,2,185,0.316787027027027,0.2594594594594595,-0.057327567567567565,0.2688,0.36040000000000005
nfl,locf,4,0.2,3,186,0.3837709677419354,0.3924731182795699,0.008702150537634408,0.346,0.4249
nfl,locf,5,0.25,2,185,0.2840870270270271,0.2756756756756757,-0.008411351351351366,0.23319999999999996,0.33000000000000007
nfl,locf,6,0.30000000000000004,3,185,0.36616648648648653,0.3621621621621622,-0.004004324324324315,0.32,0.4113
nfl,locf,7,0.35000000000000003,4,185,0.44314972972972977,0.41621621621621624,-0.026933513513513526,0.4014,0.4851
nfl,locf,8,0.4,4,187,0.43650962566844925,0.36363636363636365,-0.07287326203208556,0.393,0.4772
nfl,locf,9,0.45,4,185,0.42916594594594604,0.3675675675675676,-0.06159837837837841,0.381,0.4716
nfl,locf,12,0.6000000000000001,2,183,0.13489999999999996,0.13114754098360656,-0.0037524590163934297,0.078,0.192
nfl,locf,14,0.7000000000000001,2,185,0.0901443243243243,0.06486486486486487,-0.025279459459459475,0.0454,0.142
nfl,locf,16,0.8,2,186,0.05532634408602154,0.04838709677419355,-0.006939247311827953,0.022,0.1
nfl,locf,19,0.95,1,368,0.0020711956521739135,0.002717391304347826,6.461956521739122e-4,0.001,0.0108
nfl,linear,3,0.15000000000000002,5,184,0.5330700370382804,0.5217391304347826,-0.011330906603497668,0.5031176470588236,0.5622258064516129
nfl,linear,4,0.2,5,184,0.5284049720420765,0.5217391304347826,-0.006665841607293943,0.49311111111111117,0.5588818181818183
nfl,linear,5,0.25,3,185,0.3730216216216216,0.372972972972973,-4.864864864865139e-5,0.3313999999999999,0.413
nfl,linear,6,0.30000000000000004,5,184,0.5276032388178419,0.5163043478260869,-0.011298890991755035,0.4879125,0.5656790697674419
nfl,linear,11,0.55,7,185,0.7344672538064553,0.7243243243243244,-0.010142929482131392,0.6832666666666662,0.7858780487804878
nfl,linear,13,0.65,5,184,0.5022818129243332,0.47282608695652173,-0.02945572596781147,0.438375,0.5576217391304351
nfl,linear,14,0.7000000000000001,6,185,0.6332252742033317,0.6216216216216216,-0.011603652581709714,0.5622391304347825,0.7063795454545455
nfl,linear,17,0.8500000000000001,6,185,0.6786453843491146,0.7189189189189189,0.04027353456980413,0.5925648648648636,0.7592399999999995
nfl,linear,18,0.9,6,185,0.6997607649703322,0.6972972972972973,-0.002463467673035093,0.6120500000000001,0.78343125
nfl,locf,3,0.15000000000000002,5,184,0.5326652173913046,0.5434782608695652,0.010813043478260854,0.502,0.5596
nfl,locf,4,0.2,5,185,0.5310437837837839,0.4918918918918919,-0.03915189189189198,0.5002,0.559
nfl,locf,5,0.25,3,185,0.3730216216216216,0.372972972972973,-4.864864864865139e-5,0.3313999999999999,0.413
nfl,locf,12,0.6000000000000001,6,185,0.6261686486486486,0.6,-0.026168648648648617,0.5709,0.6854
nfl,locf,13,0.65,5,184,0.5015298913043479,0.4782608695652174,-0.02326902173913043,0.4421,0.564
nfl,locf,14,0.7000000000000001,5,184,0.4939956521739131,0.46195652173913043,-0.032039130434782626,0.4266,0.556
nfl,locf,17,0.8500000000000001,6,185,0.6811410810810811,0.7081081081081081,0.02696702702702705,0.5900000000000001,0.7608
nfl,linear,1,0.05,7,185,0.6363709512229706,0.6,-0.03637095122297052,0.6098,0.6629118644067796
nfl,linear,7,0.35000000000000003,2,185,0.25726588374124515,0.21621621621621623,-0.0410496675250289,0.20366499999999996,0.30910869565217386
nfl,linear,8,0.4,2,185,0.23756794701461734,0.23783783783783785,2.698908232204257e-4,0.18450000000000003,0.28317500000000007
nfl,linear,9,0.45,1,184,0.09330394615504868,0.10326086956521739,0.00995692341016871,0.0036285714285714285,0.15680400000000005
nfl,linear,10,0.5,1,184,0.057903260869565217,0.04891304347826087,-0.008990217391304348,0.001,0.1153
nfl,linear,11,0.55,1,184,0.04499197137087694,0.043478260869565216,-0.0015137105013117527,0.001224999999999996,0.09945714285714284
nfl,linear,12,0.6000000000000001,1,184,0.03343419994990343,0.03804347826086957,0.0046092783109661275,0.001,0.07519722222222243
nfl,linear,13,0.65,1,184,0.024487011324272005,0.021739130434782608,-0.002747880889489384,0.001,0.062249999999999986
nfl,linear,19,0.95,1,369,0.0019295771454501903,0.0027100271002710027,7.804499548208118e-4,0.001,0.009491304347826107
nfl,locf,1,0.05,5,184,0.5274929347826086,0.5271739130434783,-3.190217391304389e-4,0.501,0.555
nfl,locf,2,0.1,6,185,0.5855908108108108,0.6,0.014409189189189195,0.5571,0.612
nfl,locf,7,0.35000000000000003,2,184,0.2582179347826087,0.20108695652173914,-0.05713097826086955,0.208,0.3103
nfl,locf,8,0.4,2,185,0.24289837837837827,0.23243243243243245,-0.01046594594594594,0.184,0.2957
nfl,locf,9,0.45,1,184,0.09465271739130435,0.09782608695652174,0.0031733695652173847,0.002,0.1565
nfl,locf,10,0.5,1,184,0.057903260869565217,0.04891304347826087,-0.008990217391304348,0.001,0.1153
nfl,locf,11,0.55,1,184,0.04518369565217391,0.04891304347826087,0.003729347826086979,0.002,0.1007
nfl,locf,12,0.6000000000000001,1,184,0.03461684782608693,0.03804347826086957,0.0034266304347826126,0.001,0.0771
nfl,locf,13,0.65,1,184,0.025902173913043475,0.02717391304347826,0.0012717391304347965,0.001,0.0634
nfl,locf,14,0.7000000000000001,1,184,0.01776304347826087,0.016304347826086956,-0.0014586956521739163,0.001,0.045
nfl,locf,18,0.9,1,183,0.0010830601092896182,0,-0.0010830601092896182,0.001,0.0022
nfl,linear,6,0.30000000000000004,7,185,0.6698926036595396,0.654054054054054,-0.015838549605485308,0.6337777777777777,0.7066585365853659
nfl,linear,10,0.5,9,184,0.9046076086956524,0.9184782608695652,0.013870652173913024,0.8637,0.9391
nfl,linear,14,0.7000000000000001,8,185,0.8721089176774424,0.9081081081081082,0.03599919043066558,0.8259729729729735,0.9153789473684212
nfl,locf,1,0.05,7,185,0.6340227027027029,0.6108108108108108,-0.02321189189189189,0.6059,0.6628
nfl,locf,2,0.1,8,186,0.7030333333333338,0.6881720430107527,-0.014861290322580645,0.671,0.7361
nfl,locf,6,0.30000000000000004,7,185,0.6682416216216214,0.654054054054054,-0.014187567567567576,0.6332,0.7055
nfl,locf,10,0.5,9,184,0.9046076086956524,0.9184782608695652,0.013870652173913024,0.8637,0.9391
nfl,linear,1,0.05,8,185,0.692419426804236,0.6756756756756757,-0.016743751128560455,0.6636666666666667,0.7232512195121951
nfl,linear,6,0.30000000000000004,3,185,0.36545981028905083,0.34054054054054056,-0.02491926974851008,0.31562,0.41326666666666667
nfl,linear,16,0.8,3,185,0.15958380892994273,0.16756756756756758,0.00798375863762486,0.09765945945945938,0.2310086956521738
nfl,locf,16,0.8,3,186,0.15712688172043004,0.16666666666666666,0.009539784946236545,0.1017,0.2279
nfl,linear,3,0.15000000000000002,9,185,0.7778748957908521,0.8,0.02212510420914752,0.7406000000000004,0.8158181818181819
nfl,linear,7,0.35000000000000003,5,184,0.5209698929168155,0.5543478260869565,0.03337793317014116,0.4827649999999999,0.5577600000000009
nfl,linear,10,0.5,4,184,0.4026385869565217,0.34782608695652173,-0.05481250000000003,0.35,0.4595
nfl,linear,11,0.55,5,184,0.5099291312183848,0.5108695652173914,9.404339990061551e-4,0.45363829787234033,0.5669
nfl,locf,3,0.15000000000000002,9,186,0.7776865591397851,0.8064516129032258,0.028765053763440858,0.7399,0.8165
nfl,locf,7,0.35000000000000003,5,184,0.5215961956521739,0.5217391304347826,1.429347826086769e-4,0.4852000000000001,0.56
nfl,locf,10,0.5,4,184,0.4026385869565217,0.34782608695652173,-0.05481250000000003,0.35,0.4595
nfl,locf,11,0.55,5,182,0.5087082417582421,0.5164835164835165,0.007775274725274719,0.4568,0.569
nfl,linear,0,0,3,184,0.4320342391304347,0.3967391304347826,-0.03529510869565218,0.4047,0.4567
nfl,linear,1,0.05,5,184,0.5293278088990006,0.5163043478260869,-0.013023461072913453,0.5014363636363637,0.5559571428571429
nfl,linear,2,0.1,7,185,0.6437476887750337,0.5783783783783784,-0.06536931039665547,0.6137619047619047,0.6715421052631579
nfl,linear,15,0.75,3,185,0.18512540540540554,0.17297297297297298,-0.01215243243243242,0.1258,0.248
nfl,linear,17,0.8500000000000001,2,185,0.035329095427331376,0.02702702702702703,-0.008302068400304367,0.010461538461538493,0.0725181818181819
nfl,locf,0,0,3,184,0.4320342391304347,0.3967391304347826,-0.03529510869565218,0.4047,0.4567
nfl,locf,13,0.65,4,185,0.37273999999999974,0.3621621621621622,-0.010577837837837853,0.2973,0.441
nfl,locf,15,0.75,3,185,0.18512540540540554,0.17297297297297298,-0.01215243243243242,0.1258,0.248
nfl,locf,17,0.8500000000000001,2,186,0.03633763440860214,0.026881720430107527,-0.009455913978494617,0.011,0.0688
nfl,linear,3,0.15000000000000002,7,185,0.64931042098626,0.6162162162162163,-0.033094204770043587,0.6197166666666667,0.67706
nfl,linear,5,0.25,6,185,0.5929735135135137,0.5405405405405406,-0.05243297297297301,0.5575,0.6321
nfl,linear,9,0.45,6,185,0.605260822629166,0.5945945945945946,-0.010666228034571424,0.5585648648648648,0.6499357142857144
nfl,linear,19,0.95,7,182,0.9852782797476638,0.978021978021978,-0.007256301725685389,0.95625,0.997953488372093
nfl,locf,3,0.15000000000000002,7,185,0.6489194594594597,0.6,-0.048919459459459455,0.6175999999999999,0.6788
nfl,locf,5,0.25,6,185,0.5929735135135137,0.5405405405405406,-0.05243297297297301,0.5575,0.6321
nfl,locf,9,0.45,6,184,0.6055858695652175,0.5706521739130435,-0.0349336956521739,0.563,0.647
nfl,linear,0,0,1,184,0.23655978260869562,0.2554347826086957,0.018874999999999982,0.0703,0.3205
nfl,linear,1,0.05,1,184,0.22392521151098463,0.27717391304347827,0.053248701532493795,0.0696232558139535,0.3025473684210526
nfl,linear,2,0.1,1,184,0.2133242461034255,0.22826086956521738,0.014936623461791858,0.058142857142857135,0.2890097560975609
nfl,linear,3,0.15000000000000002,1,184,0.19522355343392434,0.1956521739130435,4.286204791192159e-4,0.06928387096774194,0.2689999999999999
nfl,linear,4,0.2,1,184,0.18642657612314076,0.1793478260869565,-0.007078750036184159,0.05,0.2576551724137931
nfl,linear,5,0.25,1,184,0.1588717391304347,0.13043478260869565,-0.028436956521739127,0.025,0.233
nfl,linear,6,0.30000000000000004,1,184,0.14572202266529388,0.13043478260869565,-0.01528724005659823,0.008800000000000004,0.21637931034482757
nfl,linear,7,0.35000000000000003,1,184,0.127835008272906,0.1358695652173913,0.008034556944485339,0.010305555555555559,0.20295000000000002
nfl,linear,8,0.4,1,184,0.1091186595872834,0.11413043478260869,0.00501177519532531,0.004205882352941174,0.18317777777777774
nfl,linear,15,0.75,2,185,0.07673891891891889,0.07027027027027027,-0.006468648648648658,0.032,0.1257
nfl,locf,0,0,1,184,0.23655978260869562,0.2554347826086957,0.018874999999999982,0.0703,0.3205
nfl,locf,1,0.05,2,185,0.3493108108108109,0.2864864864864865,-0.06282432432432429,0.29899999999999993,0.3933
nfl,locf,2,0.1,1,184,0.2146744565217391,0.22826086956521738,0.013586413043478272,0.061,0.28790000000000004
nfl,locf,3,0.15000000000000002,1,184,0.19460923913043468,0.1956521739130435,0.0010429347826086844,0.0672,0.268
nfl,locf,4,0.2,1,184,0.18356032608695658,0.16847826086956522,-0.015082065217391303,0.048,0.25659999999999994
nfl,locf,5,0.25,1,184,0.1588717391304347,0.13043478260869565,-0.028436956521739127,0.025,0.233
nfl,locf,6,0.30000000000000004,1,182,0.14536483516483512,0.13186813186813187,-0.013496703296703294,0.008,0.216
nfl,locf,7,0.35000000000000003,1,184,0.12873260869565215,0.13043478260869565,0.0017021739130434915,0.01,0.207
nfl,locf,8,0.4,1,184,0.1105130434782609,0.11413043478260869,0.003617391304347824,0.005,0.1835
nfl,locf,15,0.75,2,185,0.07673891891891889,0.07027027027027027,-0.006468648648648658,0.032,0.1257
nfl,locf,14,0.7000000000000001,6,185,0.6306902702702702,0.6324324324324324,0.0017421621621621563,0.5568,0.693
nfl,locf,18,0.9,5,184,0.49797228260869586,0.5652173913043478,0.06724510869565219,0.3818,0.6203999999999998
nfl,linear,10,0.5,6,185,0.6202102702702703,0.6,-0.02021027027027027,0.569,0.6709
nfl,linear,14,0.7000000000000001,3,185,0.20600819293163547,0.21621621621621623,0.01020802328458072,0.14512499999999998,0.2733750000000007
nfl,locf,10,0.5,6,185,0.6202102702702703,0.6,-0.02021027027027027,0.569,0.6709
nfl,linear,7,0.35000000000000003,3,184,0.3549331569723581,0.30434782608695654,-0.050585330885401535,0.3092424242424241,0.40232812500000004
nfl,linear,18,0.9,3,185,0.10170569525169865,0.0918918918918919,-0.009813803359806734,0.03840909090909091,0.1744325581395349
nfl,locf,18,0.9,3,185,0.10293945945945947,0.08648648648648649,-0.016452972972972987,0.0398,0.17859999999999998
nfl,linear,1,0.05,2,185,0.3499184740259617,0.2648648648648649,-0.08505360916109671,0.3033548387096774,0.39162439024390244
nfl,linear,0,0,2,185,0.36665459459459454,0.32972972972972975,-0.03692486486486486,0.3218,0.404
nfl,linear,17,0.8500000000000001,9,184,0.986248357744093,0.9728260869565217,-0.013422270787571095,0.9674142857142859,0.9977617021276596
nfl,locf,0,0,2,185,0.36665459459459454,0.32972972972972975,-0.03692486486486486,0.3218,0.404
nfl,locf,17,0.8500000000000001,9,184,0.9861494565217394,0.9782608695652174,-0.007888586956521745,0.9665,0.9978
nfl,linear,10,0.5,2,185,0.17014054054054056,0.15675675675675677,-0.013383783783783774,0.116,0.2298
nfl,linear,17,0.8500000000000001,3,185,0.1313535619059088,0.10810810810810811,-0.02324545379780067,0.07419565217391319,0.20337727272727268
nfl,locf,9,0.45,2,185,0.2148140540540541,0.22702702702702704,0.012212972972972977,0.1567,0.274
nfl,locf,10,0.5,2,185,0.17014054054054056,0.15675675675675677,-0.013383783783783774,0.116,0.2298
nfl,locf,17,0.8500000000000001,3,185,0.13328702702702702,0.13513513513513514,0.0018481081081081151,0.069,0.204
nfl,linear,19,0.95,4,184,0.4803350102110656,0.5489130434782609,0.06857803326719522,0.3471068181818182,0.6188893617021275
nfl,linear,11,0.55,2,185,0.15317327572314296,0.15135135135135136,-0.00182192437179165,0.09965365853658546,0.20784999999999978
nfl,locf,6,0.30000000000000004,2,186,0.27247795698924715,0.24731182795698925,-0.02516612903225807,0.217,0.319
nfl,locf,11,0.55,2,185,0.15474540540540535,0.14054054054054055,-0.014204864864864858,0.101,0.214
nfl,linear,14,0.7000000000000001,5,184,0.4929438745358436,0.46195652173913043,-0.03098735279671309,0.4248394736842104,0.5613428571428573
nfl,linear,2,0.1,2,185,0.3319285040976091,0.2810810810810811,-0.05084742301652795,0.2914833333333333,0.3721441176470588
nfl,locf,2,0.1,2,185,0.3312681081081082,0.2810810810810811,-0.050187027027026994,0.28859999999999997,0.3757
nfl,linear,12,0.6000000000000001,6,185,0.6243594906230975,0.6162162162162163,-0.008143274406881323,0.5607499999999992,0.686703448275862
nfl,linear,13,0.65,4,185,0.36936856008130003,0.3567567567567568,-0.012611803324543307,0.30479999999999985,0.4383255813953485
nfl,locf,1,0.05,1,184,0.22219456521739128,0.27717391304347827,0.05497934782608694,0.0666,0.2974
