"game_id","season","starting_wp_favored","home_final","away_final","max_wp_loser"
401161089,2020,0.524,115,121,0.814
401161090,2020,0.708,103,95,0.649
401161085,2020,0.728,104,128,0.796
401161083,2020,0.779,117,89,0.479
401161084,2020,0.592,118,112,0.945
401161082,2020,0.914,119,93,0.418
401161081,2020,0.551,110,107,0.999
401161080,2020,0.716,113,106,0.491
401161079,2020,0.629,125,139,0.502
401161078,2020,0.65,109,134,0.461
401161077,2020,0.513,119,115,0.693
401161076,2020,0.903,102,123,0.106
401161074,2020,0.61,96,99,0.766
401161075,2020,0.831,125,108,0.219
401161073,2020,0.795,122,112,0.949
401161072,2020,0.683,107,114,0.86
401161071,2020,0.564,86,87,1
401161070,2020,0.622,118,103,0.43
401161069,2020,0.821,109,100,0.318
401161066,2020,0.875,129,114,0.134
401161067,2020,0.551,98,117,0.735
401161068,2020,0.623,126,108,0.5
401161064,2020,0.79,114,93,0.309
401161065,2020,0.846,122,118,0.493
401161062,2020,0.505,114,107,0.96
401161063,2020,0.731,119,105,0.485
401161061,2020,0.649,117,122,0.954
401161060,2020,0.597,118,105,0.887
401161059,2020,0.702,111,104,0.372
401161058,2020,0.699,106,111,0.751
401161057,2020,0.732,122,112,0.435
401161055,2020,0.569,103,109,0.829
401161056,2020,0.778,113,104,0.94
401161053,2020,0.733,99,107,0.843
401161054,2020,0.735,126,122,0.985
401161049,2020,0.621,100,98,0.398
401161050,2020,0.569,99,112,0.535
401161051,2020,0.546,109,110,1
401161052,2020,0.64,104,108,0.875
401161048,2020,0.863,120,99,0.208
401161047,2020,0.744,109,102,0.921
401161046,2020,0.531,101,108,0.816
401161045,2020,0.532,143,120,0.522
401161043,2020,0.591,110,102,0.653
401161044,2020,0.549,105,102,0.818
401161042,2020,0.503,110,111,0.89
401161038,2020,0.802,109,107,0.965
401161039,2020,0.683,118,111,0.734
401161040,2020,0.761,116,120,0.859
401161041,2020,0.699,107,106,0.981
401161037,2020,0.9,133,113,0.131
401161036,2020,0.742,119,133,0.786
401161035,2020,0.502,79,100,0.604
401161034,2020,0.904,111,105,0.746
401161032,2020,0.819,96,101,0.363
401161033,2020,0.604,109,89,0.686
401161031,2020,0.858,107,85,0.214
401161030,2020,0.502,119,130,0.699
401161028,2020,0.779,107,115,0.837
401161029,2020,0.724,110,102,0.302
401161026,2020,0.67,118,122,0.864
401161027,2020,0.958,125,108,0.139
401161024,2020,0.713,109,106,0.935
401161025,2020,0.506,128,111,0.7
401161023,2020,0.753,110,102,0.472
401161022,2020,0.649,119,121,0.945
401161020,2020,0.804,101,103,0.976
401161019,2020,0.684,117,124,0.399
401161021,2020,0.823,114,106,0.744
401161017,2020,0.73,73,83,0.741
401161018,2020,0.861,114,127,0.806
401161015,2020,0.666,100,110,0.424
401161013,2020,0.577,107,130,0.576
401161014,2020,0.83,116,109,0.377
401161016,2020,0.517,110,113,0.888
401161012,2020,0.727,114,99,0.395
401161011,2020,0.607,111,122,0.649
401161010,2020,0.85,109,117,0.961
401161009,2020,0.584,109,115,0.815
401161008,2020,0.758,119,124,0.758
401161007,2020,0.557,94,93,0.951
401161006,2020,0.932,127,112,0.087
401161005,2020,0.763,108,115,0.903
401161003,2020,0.676,56,50,0.555
401161004,2020,0.544,116,127,0.5
401161002,2020,0.833,108,113,0.98
401160998,2020,0.81,110,116,0.922
401160999,2020,0.507,122,117,0.914
401161000,2020,0.666,87,96,0.439
401161001,2020,0.551,92,112,0.693
401160997,2020,0.804,115,87,0.283
401160995,2020,0.609,97,92,0.633
401160996,2020,0.839,135,121,0.917
401160994,2020,0.511,114,107,0.795
401160993,2020,0.689,83,92,0.743
401160991,2020,0.66,125,109,0.625
401160992,2020,0.739,90,104,0.82
401160987,2020,0.668,92,93,0.912
401160988,2020,0.825,118,119,0.97
401160989,2020,0.873,110,101,0.207
401160990,2020,0.528,103,105,0.777
401160986,2020,0.919,110,88,0.109
401160985,2020,0.535,99,110,0.668
401160984,2020,0.849,142,125,0.426
401160983,2020,0.637,96,108,0.699
401160982,2020,0.784,106,110,0.793
401160979,2020,0.805,110,105,0.788
401160980,2020,0.545,110,104,0.619
401160981,2020,0.704,119,135,0.467
401160978,2020,0.515,107,122,0.719
401160977,2020,0.553,105,102,0.722
401160976,2020,0.851,124,102,0.373
401160975,2020,0.8,115,109,0.546
401160973,2020,0.745,103,104,0.565
401160974,2020,0.897,141,94,0.112
401160972,2020,0.839,130,84,0.308
401160971,2020,0.576,113,136,0.521
401160969,2020,0.694,119,91,0.447
401160970,2020,0.634,105,104,0.981
401160965,2020,0.646,108,95,0.354
401160966,2020,0.832,112,103,0.556
